"geom","village_code","village_name","tehsil_code","tehsil_name","district_code","district_name","state_code","state_name","pincode","latitude","longitude","population","female","male","sc_population","st_population","isstarvillage","isstarpocket","issector","istownsector","label_star_pocket","label_star_pocket_pool","label_sector","label_sector_pool","catchment_branch_solid","catchment_branch_tag","catchment_branch_lat","catchment_branch_lng","catchment_branch_dist"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.788924,26.961995],[83.788642,26.96176],[83.78841,26.961455],[83.788377,26.960425],[83.788028,26.955956],[83.787787,26.953256],[83.786662,26.953092],[83.783614,26.952934],[83.781397,26.952929],[83.778193,26.952961],[83.776835,26.953017],[83.777323,26.95354],[83.777816,26.954112],[83.778019,26.954571],[83.778146,26.954919],[83.778256,26.955742],[83.778299,26.957723],[83.778379,26.959547],[83.778709,26.960031],[83.778778,26.960347],[83.778753,26.960638],[83.778357,26.960968],[83.777364,26.961642],[83.77708,26.961928],[83.778077,26.962287],[83.778495,26.962391],[83.779026,26.962488],[83.781022,26.962635],[83.783389,26.962792],[83.786219,26.962899],[83.786723,26.962871],[83.788924,26.961995]]]]}",188811,"Phulwaria Magarib",956,"Hata",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.957914","83.782879",1434,707,727,540,79,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","20.1741264664238"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.001848,26.994723],[84.001446,26.993485],[84.001329,26.993159],[84.001282,26.992837],[84.001194,26.992129],[84.001131,26.991159],[84.00106,26.990765],[84.000744,26.989939],[84.000439,26.989216],[84.000347,26.988806],[84.000338,26.988271],[84.000241,26.987765],[84.000052,26.987396],[83.999811,26.987161],[83.999475,26.98687],[83.997654,26.988557],[83.996992,26.989519],[83.996582,26.990197],[83.996095,26.991058],[83.996438,26.991527],[83.996803,26.991976],[83.997277,26.992711],[83.997427,26.993086],[83.997651,26.993599],[83.997744,26.993965],[83.997724,26.995199],[83.997606,26.996263],[83.998211,26.996007],[83.998903,26.995784],[84.00035,26.995235],[84.00129,26.994846],[84.001848,26.994723]]]]}",188514,"Mahulania",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.991566","83.998971",246,115,131,10,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","9.98528295961752"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.965351,26.9395],[83.964877,26.939403],[83.964409,26.93941],[83.964081,26.939409],[83.963459,26.939312],[83.962985,26.939179],[83.962098,26.938739],[83.961687,26.938475],[83.961377,26.938233],[83.960873,26.93774],[83.960354,26.937163],[83.96016,26.937421],[83.959928,26.937614],[83.959443,26.937728],[83.95892,26.937814],[83.958495,26.937805],[83.957886,26.937726],[83.957418,26.937547],[83.95626,26.936974],[83.955877,26.936877],[83.955466,26.936787],[83.954985,26.936747],[83.954607,26.93677],[83.954325,26.937036],[83.954041,26.937713],[83.953491,26.939329],[83.953289,26.940152],[83.953007,26.941202],[83.952932,26.941762],[83.952973,26.942348],[83.952949,26.943397],[83.952843,26.944147],[83.952508,26.945465],[83.951512,26.949747],[83.951147,26.951004],[83.951094,26.95139],[83.951137,26.951844],[83.951486,26.953395],[83.951972,26.955255],[83.952453,26.957928],[83.952871,26.959428],[83.95328,26.960154],[83.954382,26.96169],[83.955757,26.963099],[83.955918,26.964507],[83.95593,26.967784],[83.955867,26.968062],[83.955359,26.968595],[83.954715,26.969071],[83.954211,26.969558],[83.954597,26.969492],[83.955366,26.969451],[83.959068,26.969315],[83.959645,26.969221],[83.960143,26.969023],[83.96082,26.9688],[83.961214,26.968738],[83.961562,26.968743],[83.962114,26.968852],[83.962879,26.969073],[83.963201,26.969085],[83.963514,26.96907],[83.963937,26.969049],[83.964138,26.968525],[83.96433,26.967642],[83.964307,26.967339],[83.96422,26.967039],[83.963943,26.966374],[83.963425,26.96522],[83.96296,26.964209],[83.962481,26.96326],[83.961861,26.961943],[83.961254,26.960102],[83.960496,26.957668],[83.960022,26.955616],[83.959209,26.952509],[83.959127,26.952084],[83.959224,26.950757],[83.959309,26.949987],[83.959728,26.948932],[83.961236,26.945739],[83.963166,26.942324],[83.964476,26.940456],[83.965072,26.939778],[83.965351,26.9395]]]]}",188571,"Jungle Chauria",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.953152","83.958222",1998,954,1044,4,160,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","5.78931678878507"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.835249,27.279673],[83.834759,27.278774],[83.834414,27.277946],[83.834233,27.277464],[83.834112,27.276816],[83.8325,27.276746],[83.832083,27.27678],[83.831689,27.276878],[83.831135,27.276965],[83.82932,27.27698],[83.824519,27.277047],[83.82273,27.276837],[83.821471,27.276742],[83.820236,27.276529],[83.819431,27.276465],[83.819085,27.276462],[83.818279,27.276601],[83.816662,27.276926],[83.816169,27.27704],[83.815716,27.277045],[83.81467,27.276842],[83.813958,27.276707],[83.812865,27.276301],[83.811337,27.275593],[83.809469,27.274638],[83.80877,27.274715],[83.808468,27.274807],[83.808095,27.275015],[83.807587,27.27543],[83.806838,27.276212],[83.806575,27.276625],[83.806388,27.277034],[83.806125,27.277876],[83.807313,27.278368],[83.80783,27.278705],[83.808062,27.279057],[83.808376,27.279367],[83.808938,27.279466],[83.809326,27.279612],[83.809823,27.279895],[83.811037,27.280877],[83.812576,27.282197],[83.812904,27.282404],[83.813264,27.282538],[83.813806,27.282662],[83.814198,27.282734],[83.814631,27.282757],[83.814937,27.28276],[83.815247,27.282802],[83.81575,27.282946],[83.816285,27.283237],[83.816813,27.283643],[83.817852,27.282386],[83.818668,27.281775],[83.819222,27.28148],[83.81975,27.281305],[83.819841,27.281288],[83.820164,27.281226],[83.820548,27.281153],[83.821285,27.281079],[83.821959,27.281126],[83.822377,27.281249],[83.822777,27.281392],[83.823515,27.281718],[83.824202,27.281904],[83.825033,27.281911],[83.825732,27.281878],[83.826296,27.281823],[83.827118,27.28167],[83.830605,27.280755],[83.835249,27.279673]]]]}",183947,"Auarahia",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.27914","83.820687",0,0,0,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","44.5070933726795"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.976592,26.999975],[83.976463,26.9983],[83.976395,26.997672],[83.97602,26.99775],[83.975627,26.997994],[83.974575,26.99869],[83.972042,27.000555],[83.971729,27.000786],[83.97133,27.001203],[83.970671,27.001987],[83.969513,27.003266],[83.969137,27.003581],[83.968583,27.003788],[83.966905,27.004397],[83.966426,27.004599],[83.965858,27.004939],[83.965591,27.005069],[83.965268,27.005179],[83.964762,27.005311],[83.964332,27.005386],[83.963521,27.005359],[83.962712,27.005312],[83.961664,27.005165],[83.961122,27.005107],[83.960804,27.00501],[83.960427,27.004839],[83.958785,27.003788],[83.958487,27.0036],[83.958131,27.003575],[83.95777,27.003494],[83.957037,27.003143],[83.955935,27.002424],[83.954755,27.001523],[83.952908,27.005197],[83.952285,27.006539],[83.952117,27.007132],[83.952107,27.007532],[83.952191,27.010955],[83.951922,27.013367],[83.951596,27.014275],[83.951337,27.014672],[83.952358,27.015806],[83.952599,27.016123],[83.952974,27.016883],[83.953486,27.018149],[83.95373,27.018983],[83.953787,27.019456],[83.953829,27.020066],[83.95377,27.020684],[83.953479,27.021819],[83.952776,27.023951],[83.952355,27.024739],[83.951613,27.026091],[83.951789,27.026463],[83.952445,27.027217],[83.952922,27.027712],[83.95371,27.028338],[83.953924,27.028557],[83.954704,27.027819],[83.955036,27.027578],[83.95544,27.027592],[83.956029,27.027877],[83.956324,27.027924],[83.957289,27.027713],[83.960642,27.026244],[83.961051,27.026075],[83.961417,27.026027],[83.962488,27.025942],[83.963942,27.025801],[83.96428,27.025701],[83.96495,27.025328],[83.965681,27.024985],[83.966103,27.024843],[83.966793,27.024687],[83.967888,27.024587],[83.968817,27.024583],[83.96958,27.024664],[83.969264,27.023635],[83.969041,27.022697],[83.968978,27.021917],[83.969043,27.020925],[83.969463,27.019234],[83.969962,27.017808],[83.970564,27.017269],[83.971012,27.017182],[83.971515,27.017207],[83.972231,27.017438],[83.97238,27.017127],[83.972645,27.016867],[83.973237,27.016289],[83.97372,27.015332],[83.973955,27.014215],[83.973938,27.013686],[83.973803,27.012959],[83.973578,27.012227],[83.973075,27.010387],[83.972865,27.009489],[83.972715,27.009168],[83.972494,27.007965],[83.972137,27.006352],[83.97206,27.00524],[83.972122,27.004808],[83.972271,27.004512],[83.97252,27.004225],[83.972958,27.003699],[83.973292,27.003315],[83.973793,27.002923],[83.974272,27.002744],[83.97474,27.002588],[83.97517,27.002363],[83.975723,27.001987],[83.976001,27.00171],[83.976376,27.001196],[83.97656,27.000696],[83.976592,26.999975]]]]}",188471,"Balkudia",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.013114","83.963964",4822,2393,2429,953,68,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","12.2143553685625"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.963725,26.875818],[83.963232,26.875487],[83.962718,26.875275],[83.962385,26.875163],[83.961859,26.875165],[83.96102,26.87545],[83.960551,26.875572],[83.960131,26.875564],[83.959575,26.87541],[83.958908,26.875116],[83.958316,26.87484],[83.957942,26.874566],[83.957472,26.874003],[83.95725,26.874201],[83.956735,26.875307],[83.956447,26.875837],[83.956101,26.876211],[83.955781,26.876468],[83.955306,26.876693],[83.955122,26.878652],[83.955127,26.879699],[83.955405,26.879973],[83.956782,26.880514],[83.958884,26.881136],[83.960026,26.88156],[83.960316,26.881739],[83.960538,26.881919],[83.96063,26.882249],[83.960519,26.882546],[83.9603,26.883091],[83.96023,26.883783],[83.960631,26.884002],[83.961087,26.884369],[83.962089,26.88512],[83.963126,26.883505],[83.963276,26.883034],[83.963406,26.88118],[83.963292,26.880213],[83.963067,26.879769],[83.962385,26.878905],[83.962174,26.878526],[83.962158,26.878133],[83.962414,26.877696],[83.963037,26.876708],[83.963326,26.876317],[83.963725,26.875818]]]]}",188647,"Ganeshi Patti",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.879561","83.959423",1291,630,661,21,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","3.2270635032282"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.045479,26.972297],[84.04558,26.971981],[84.047567,26.968211],[84.048734,26.965996],[84.049272,26.964635],[84.049359,26.964038],[84.04943,26.963345],[84.049368,26.962065],[84.049213,26.961317],[84.048993,26.960733],[84.048563,26.960119],[84.047177,26.9587],[84.042844,26.954857],[84.04229,26.953916],[84.042245,26.953565],[84.042274,26.952807],[84.042616,26.951555],[84.04268,26.951118],[84.042595,26.950766],[84.042284,26.950211],[84.041762,26.949324],[84.039517,26.947057],[84.038974,26.946445],[84.038453,26.945918],[84.036396,26.947477],[84.034888,26.948453],[84.033901,26.948927],[84.032716,26.949375],[84.031872,26.949509],[84.029239,26.949677],[84.028219,26.949787],[84.02722,26.950101],[84.025671,26.950653],[84.024788,26.951079],[84.02409,26.95174],[84.023658,26.952389],[84.023302,26.953334],[84.023142,26.953853],[84.023145,26.954236],[84.023186,26.954631],[84.023356,26.956739],[84.023353,26.958927],[84.024783,26.960139],[84.02512,26.960749],[84.027322,26.9608],[84.029841,26.961192],[84.030588,26.961366],[84.031009,26.961362],[84.031468,26.961192],[84.031997,26.96106],[84.032634,26.960991],[84.033108,26.961094],[84.03381,26.961747],[84.03393,26.962018],[84.033864,26.962981],[84.034128,26.96316],[84.03445,26.963366],[84.034737,26.963801],[84.034819,26.964101],[84.034877,26.96455],[84.034603,26.965326],[84.034079,26.966461],[84.033759,26.967019],[84.033538,26.967236],[84.033251,26.967247],[84.032921,26.96721],[84.032153,26.967153],[84.032512,26.968088],[84.033317,26.969254],[84.033857,26.969877],[84.034469,26.970279],[84.035457,26.970464],[84.036998,26.970453],[84.037957,26.970525],[84.039049,26.97072],[84.040113,26.970933],[84.041252,26.971223],[84.045479,26.972297]]]]}",188535,"Mani Kaura",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.959107","84.036286",6201,3097,3104,888,27,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","8.48854028065421"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.142314,26.80254],[84.141019,26.799896],[84.140534,26.799055],[84.138836,26.796603],[84.136643,26.793227],[84.136466,26.792756],[84.136283,26.792153],[84.136195,26.791494],[84.136291,26.790265],[84.136639,26.788924],[84.136893,26.78805],[84.137105,26.78776],[84.13793,26.787003],[84.13722,26.786627],[84.136316,26.785983],[84.135342,26.785211],[84.134723,26.785326],[84.132753,26.785582],[84.132224,26.785803],[84.129738,26.787386],[84.12912,26.787756],[84.12774,26.78828],[84.124545,26.789007],[84.123929,26.789084],[84.123328,26.790821],[84.123356,26.791274],[84.123804,26.792301],[84.12392,26.792657],[84.12402,26.79533],[84.124021,26.796086],[84.122971,26.799106],[84.12255,26.80014],[84.122113,26.800777],[84.121379,26.801295],[84.121581,26.801574],[84.121887,26.802059],[84.122518,26.803228],[84.123133,26.804998],[84.123781,26.806896],[84.124367,26.807855],[84.124542,26.808249],[84.124717,26.808802],[84.125054,26.809015],[84.126475,26.809036],[84.127328,26.808939],[84.128912,26.808399],[84.129905,26.80817],[84.13215,26.807831],[84.134301,26.806949],[84.135658,26.806582],[84.136428,26.806238],[84.137311,26.805964],[84.137111,26.805606],[84.137071,26.80512],[84.137224,26.804763],[84.139046,26.802507],[84.139362,26.802381],[84.139691,26.802377],[84.142314,26.80254]]]]}",189447,"Dudhi",958,"Tamkuhi Raj",189,"Kushinagar",9,"Uttar Pradesh",274302,"26.797123","84.131846",8979,4354,4625,1111,84,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","19.4034012567522"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.771341,27.136722],[83.770371,27.136104],[83.769232,27.135361],[83.768813,27.134986],[83.768609,27.134781],[83.768397,27.134507],[83.768005,27.133969],[83.767656,27.133423],[83.767356,27.133017],[83.766975,27.132698],[83.766239,27.132253],[83.764187,27.131198],[83.763922,27.13174],[83.763714,27.132506],[83.76362,27.133009],[83.763583,27.133644],[83.763547,27.134904],[83.763586,27.135318],[83.763826,27.136504],[83.763925,27.136995],[83.764096,27.137512],[83.764461,27.13827],[83.765614,27.139962],[83.766842,27.13983],[83.767685,27.139819],[83.768147,27.139736],[83.768767,27.139386],[83.769411,27.13894],[83.769922,27.138486],[83.770639,27.137642],[83.771341,27.136722]]]]}",184104,"Sisawa Buzurg",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.13558","83.767444",3530,1689,1841,743,35,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","33.0936679968258"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.953829,27.020066],[83.953787,27.019456],[83.95373,27.018983],[83.953486,27.018149],[83.952974,27.016883],[83.952599,27.016123],[83.952358,27.015806],[83.951337,27.014672],[83.950345,27.015991],[83.949328,27.016955],[83.947591,27.018605],[83.946697,27.019308],[83.946251,27.019505],[83.945876,27.019581],[83.945117,27.019552],[83.944195,27.019585],[83.943693,27.019711],[83.941871,27.020027],[83.941442,27.020095],[83.940757,27.020095],[83.934733,27.020134],[83.933283,27.020227],[83.932689,27.02026],[83.932096,27.020322],[83.931684,27.020452],[83.930879,27.020782],[83.930314,27.020791],[83.930526,27.021374],[83.93116,27.023624],[83.932155,27.026779],[83.93302,27.026748],[83.934743,27.026839],[83.935847,27.026898],[83.936295,27.026932],[83.936744,27.027],[83.937089,27.02714],[83.938098,27.027649],[83.942168,27.029189],[83.942771,27.029355],[83.943114,27.029401],[83.943191,27.029102],[83.943513,27.028709],[83.944093,27.028332],[83.945098,27.028115],[83.945941,27.027896],[83.947305,27.027569],[83.950533,27.026585],[83.951311,27.026298],[83.951613,27.026091],[83.952355,27.024739],[83.952776,27.023951],[83.953479,27.021819],[83.95377,27.020684],[83.953829,27.020066]]]]}",188462,"Biraith",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.022036","83.942071",1430,703,727,310,4,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","13.5885861381347"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.001447,26.964658],[84.000352,26.963601],[83.999756,26.962956],[83.998153,26.961487],[83.997664,26.961265],[83.997295,26.96123],[83.996765,26.961252],[83.994951,26.961605],[83.995023,26.962285],[83.994913,26.963274],[83.994988,26.96371],[83.995464,26.964228],[83.995843,26.964448],[83.996223,26.964538],[83.996918,26.964638],[83.998411,26.964675],[84.001447,26.964658]]]]}",188521,"Shambhu Chhapra",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.962952","83.99818",544,259,285,6,63,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","6.88948449042105"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.756971,26.962481],[83.756781,26.962255],[83.755914,26.961551],[83.748835,26.956343],[83.74837,26.956072],[83.745281,26.955983],[83.744544,26.956105],[83.74312,26.957236],[83.740592,26.962193],[83.740876,26.962349],[83.748321,26.96646],[83.749273,26.966997],[83.74986,26.96724],[83.750211,26.967162],[83.752617,26.964748],[83.75396,26.963949],[83.756971,26.962481]]]]}",188806,"Shivpor Mathiya",956,"Hata",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.961611","83.748781",1106,561,545,177,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","23.5312250960603"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.124717,26.808802],[84.124542,26.808249],[84.124367,26.807855],[84.123781,26.806896],[84.123133,26.804998],[84.122518,26.803228],[84.121887,26.802059],[84.121581,26.801574],[84.121379,26.801295],[84.119443,26.800192],[84.117396,26.798946],[84.11622,26.799868],[84.115759,26.800099],[84.115095,26.800179],[84.11466,26.800211],[84.11401,26.800073],[84.113332,26.800144],[84.113144,26.800801],[84.11271,26.801772],[84.111938,26.803362],[84.111568,26.804126],[84.110457,26.806397],[84.109766,26.807921],[84.109292,26.80875],[84.108851,26.809455],[84.107718,26.811073],[84.106325,26.8131],[84.106041,26.813497],[84.10579,26.813733],[84.105492,26.813884],[84.105119,26.813937],[84.105058,26.814471],[84.10511,26.814928],[84.10501,26.81529],[84.104761,26.815737],[84.104772,26.816148],[84.105828,26.817532],[84.106119,26.817806],[84.107974,26.818504],[84.108885,26.817545],[84.110113,26.81656],[84.111717,26.815351],[84.113102,26.814852],[84.115572,26.814139],[84.11646,26.814213],[84.11835,26.814584],[84.11867,26.81432],[84.120518,26.813791],[84.121142,26.813505],[84.121554,26.813198],[84.121915,26.812776],[84.122539,26.811952],[84.122733,26.81165],[84.123002,26.811231],[84.123629,26.810154],[84.123916,26.809741],[84.124717,26.808802]]]]}",189426,"Batarauli Dhur Khandwa",958,"Tamkuhi Raj",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.808725","84.114739",4381,2142,2239,1046,3,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","17.2711366712576"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.732234,27.048519],[83.731613,27.048125],[83.731313,27.048027],[83.727489,27.047758],[83.726947,27.047713],[83.726415,27.04753],[83.726043,27.047282],[83.725298,27.047799],[83.725036,27.047949],[83.724743,27.048041],[83.724378,27.048114],[83.724047,27.048096],[83.723483,27.047745],[83.723532,27.048319],[83.723484,27.048784],[83.72339,27.049338],[83.72325,27.050758],[83.723189,27.051132],[83.723233,27.051794],[83.723424,27.053364],[83.72337,27.053973],[83.723025,27.054405],[83.723524,27.054511],[83.72386,27.054507],[83.724301,27.054368],[83.725994,27.053843],[83.727867,27.053813],[83.72848,27.053665],[83.731005,27.052869],[83.730959,27.052568],[83.73098,27.052193],[83.731109,27.051388],[83.731449,27.050054],[83.73164,27.049441],[83.732234,27.048519]]]]}",184590,"Dhodhila",947,"Maharajganj",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.050896","83.727629",902,460,442,155,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","29.6405840737886"
