village_code,village_name,tehsil_code,tehsil_name,district_code,district_name,state_code,state_name,pincode,latitude,longitude,population,female,male,sc_population,st_population,isstarvillage,isstarpocket,issector,istownsector,label_star_pocket,label_star_pocket_pool,label_sector,label_sector_pool,catchment_branch_solid,catchment_branch_tag,catchment_branch_lat,catchment_branch_lng,catchment_branch_dist,geom
94359,Jharbala Pura,626,Bundi,121,Bundi,8,Rajasthan,323001,25.482994,75.74593,466,225,241,156,13,,,TRUE,,,,RJ6859SC10,RJ6859SC10-5,6859,RIBG,25.4426022,75.6397934,11.56336713,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.763604,25.489595],[75.761811,25.488753],[75.760969,25.488441],[75.760128,25.488142],[75.759346,25.487887],[75.75904,25.48788],[75.758611,25.487924],[75.758275,25.487916],[75.757862,25.487753],[75.757457,25.487507],[75.757167,25.487333],[75.756846,25.486866],[75.756626,25.486457],[75.756571,25.486038],[75.756531,25.484745],[75.756558,25.484065],[75.756825,25.483238],[75.757233,25.482],[75.757567,25.481343],[75.757775,25.480904],[75.757796,25.480336],[75.757157,25.480213],[75.756048,25.47986],[75.754751,25.47934],[75.753652,25.479025],[75.75184,25.478338],[75.751272,25.478044],[75.750937,25.477748],[75.750033,25.477121],[75.749584,25.476875],[75.748799,25.476322],[75.747488,25.475384],[75.746885,25.474891],[75.746273,25.474235],[75.745947,25.473865],[75.744426,25.471777],[75.743238,25.470386],[75.742221,25.469462],[75.741567,25.468813],[75.741316,25.468542],[75.740964,25.468379],[75.740617,25.468367],[75.740312,25.468417],[75.74001,25.468503],[75.73953,25.468686],[75.738953,25.468948],[75.737645,25.46973],[75.737243,25.469879],[75.736741,25.469938],[75.736411,25.469957],[75.73592,25.469958],[75.7348,25.470263],[75.734032,25.470439],[75.733333,25.470489],[75.733047,25.470559],[75.732458,25.470929],[75.731793,25.471804],[75.731106,25.472813],[75.730537,25.473572],[75.730233,25.474269],[75.729877,25.475392],[75.729604,25.476668],[75.729376,25.477961],[75.729253,25.478988],[75.728257,25.483424],[75.731284,25.485424],[75.736825,25.490013],[75.739525,25.491334],[75.742889,25.493016],[75.744317,25.493484],[75.747511,25.493997],[75.748937,25.49442],[75.753444,25.496077],[75.756676,25.497032],[75.758591,25.497622],[75.758997,25.49631],[75.759093,25.496042],[75.759241,25.495624],[75.759435,25.495272],[75.75973,25.494853],[75.760007,25.494575],[75.760744,25.493623],[75.761301,25.493118],[75.761505,25.492913],[75.761693,25.492654],[75.76227,25.49167],[75.763155,25.490315],[75.763401,25.489946],[75.763604,25.489595]]]]}"
93853,Rampuriya,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.470442,75.623207,83,35,48,0,7,,,,TRUE,,,,,6859,RIBG,25.4426022,75.6397934,3.515125906,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.639302,25.475007],[75.636345,25.474325],[75.632506,25.473117],[75.63105,25.472495],[75.630162,25.471959],[75.627128,25.471338],[75.624989,25.47033],[75.620751,25.468775],[75.619435,25.468184],[75.615061,25.465067],[75.613547,25.463499],[75.612517,25.464773],[75.61189,25.465386],[75.611194,25.46586],[75.610023,25.466465],[75.608427,25.467151],[75.607112,25.467626],[75.607199,25.468271],[75.60727,25.468909],[75.607391,25.46942],[75.60764,25.469864],[75.608687,25.471145],[75.609905,25.472615],[75.611383,25.474024],[75.613428,25.47587],[75.614292,25.476742],[75.615078,25.476675],[75.615914,25.476771],[75.617507,25.477241],[75.618114,25.477386],[75.619354,25.47692],[75.62211,25.475508],[75.622668,25.475266],[75.623201,25.475103],[75.62359,25.475073],[75.624208,25.475185],[75.626055,25.475772],[75.626846,25.475882],[75.629694,25.47596],[75.633609,25.475936],[75.637493,25.475859],[75.638262,25.475707],[75.638726,25.475518],[75.639302,25.475007]]]]}"
93704,Akoliya,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.62377,75.660514,427,210,217,1,0,,TRUE,,,RJ6859SP093703,RJ6859SP093703-2,,,6859,RIBG,25.4426022,75.6397934,20.25193501,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.676558,25.618368],[75.676361,25.617278],[75.676217,25.615862],[75.675787,25.613713],[75.675415,25.611985],[75.674589,25.611972],[75.673099,25.612143],[75.671066,25.612491],[75.667626,25.61325],[75.664271,25.613902],[75.659746,25.614742],[75.658188,25.614999],[75.65736,25.615036],[75.654297,25.61497],[75.653324,25.615007],[75.6528,25.61513],[75.651982,25.61535],[75.649546,25.61598],[75.648819,25.616089],[75.64447,25.616474],[75.64459,25.617675],[75.644812,25.618594],[75.64516,25.619973],[75.645548,25.621746],[75.645766,25.623644],[75.646013,25.626768],[75.646202,25.627401],[75.646987,25.629001],[75.64756,25.630163],[75.647926,25.63124],[75.648153,25.632822],[75.648349,25.634295],[75.648467,25.635569],[75.650891,25.633949],[75.654942,25.631339],[75.657418,25.629912],[75.658942,25.628877],[75.659835,25.628175],[75.660471,25.627545],[75.661629,25.626082],[75.663026,25.624144],[75.664041,25.623001],[75.665867,25.621268],[75.666517,25.620667],[75.666871,25.62041],[75.668147,25.619986],[75.669898,25.619402],[75.671411,25.61911],[75.674235,25.618828],[75.676558,25.618368]]]]}"
93848,Keshopura,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.507023,75.750888,569,272,297,18,0,,,TRUE,,,,RJ6859SC10,RJ6859SC10-5,6859,RIBG,25.4426022,75.6397934,13.25450824,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.776001,25.505571],[75.77599,25.504932],[75.775848,25.504351],[75.775713,25.503873],[75.7754,25.503344],[75.775023,25.503052],[75.773206,25.501919],[75.769927,25.50023],[75.768719,25.499774],[75.766266,25.499439],[75.761238,25.498436],[75.758591,25.497622],[75.756676,25.497032],[75.753444,25.496077],[75.748937,25.49442],[75.747511,25.493997],[75.744317,25.493484],[75.742889,25.493016],[75.739525,25.491334],[75.736825,25.490013],[75.731284,25.485424],[75.730451,25.487546],[75.730011,25.488614],[75.729862,25.489186],[75.729806,25.490064],[75.729803,25.492072],[75.729951,25.493764],[75.729937,25.495221],[75.729821,25.495482],[75.729577,25.495779],[75.728753,25.496518],[75.729135,25.497079],[75.729651,25.497333],[75.730167,25.497587],[75.730499,25.497837],[75.730804,25.498146],[75.730975,25.498557],[75.73138,25.500455],[75.731501,25.502164],[75.731478,25.503067],[75.731339,25.503426],[75.730576,25.504633],[75.729804,25.505674],[75.729523,25.505955],[75.728996,25.506276],[75.728079,25.506467],[75.726374,25.506625],[75.725949,25.506821],[75.725776,25.507157],[75.725807,25.507531],[75.725972,25.507782],[75.726222,25.508244],[75.726431,25.510247],[75.727055,25.514707],[75.727715,25.518661],[75.727973,25.51941],[75.728551,25.520317],[75.729592,25.521691],[75.730358,25.522374],[75.731399,25.523082],[75.732053,25.523324],[75.734202,25.523844],[75.736218,25.52398],[75.742738,25.524138],[75.746802,25.524298],[75.751923,25.524557],[75.758666,25.525084],[75.761368,25.525386],[75.763155,25.525859],[75.764311,25.526358],[75.765295,25.527195],[75.76675,25.528622],[75.767425,25.528208],[75.770432,25.526721],[75.772274,25.525518],[75.772635,25.525229],[75.772981,25.524827],[75.773492,25.523927],[75.773703,25.523481],[75.773799,25.523096],[75.773659,25.522369],[75.773216,25.520776],[75.773091,25.520422],[75.77293,25.519837],[75.772852,25.519285],[75.772904,25.516514],[75.773163,25.514611],[75.775265,25.507976],[75.775856,25.506105],[75.776001,25.505571]]]]}"
94357,Ganeshpura,626,Bundi,121,Bundi,8,Rajasthan,323803,25.461453,75.740194,674,331,343,53,502,,TRUE,,,RJ6859SP094356,RJ6859SP094356-3,,,6859,RIBG,25.4426022,75.6397934,10.29613989,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.749042,25.452809],[75.749024,25.452526],[75.74849,25.452418],[75.748011,25.452494],[75.747479,25.452593],[75.74714,25.452632],[75.74685,25.452631],[75.745219,25.452741],[75.744164,25.452877],[75.743366,25.453151],[75.742551,25.453452],[75.742178,25.453637],[75.741802,25.453916],[75.741551,25.454227],[75.740457,25.455816],[75.740093,25.456142],[75.739762,25.456253],[75.739217,25.456329],[75.738974,25.457244],[75.738808,25.457714],[75.738677,25.458042],[75.738441,25.458277],[75.738187,25.458531],[75.738053,25.458815],[75.737882,25.459358],[75.737804,25.459688],[75.737762,25.460262],[75.737696,25.460755],[75.737562,25.461037],[75.737067,25.461877],[75.736588,25.462393],[75.736189,25.462632],[75.735692,25.462887],[75.735368,25.463183],[75.733791,25.465192],[75.733476,25.465487],[75.732533,25.466627],[75.732069,25.467291],[75.73194,25.4676],[75.731347,25.469021],[75.733333,25.470489],[75.734032,25.470439],[75.7348,25.470263],[75.73592,25.469958],[75.736411,25.469957],[75.736741,25.469938],[75.737243,25.469879],[75.737645,25.46973],[75.738953,25.468948],[75.73953,25.468686],[75.74001,25.468503],[75.740312,25.468417],[75.740617,25.468367],[75.740964,25.468379],[75.741224,25.467279],[75.741556,25.465591],[75.741799,25.464303],[75.742131,25.462936],[75.742483,25.461917],[75.742768,25.461164],[75.743087,25.460623],[75.743119,25.460286],[75.742887,25.459743],[75.742736,25.459362],[75.74279,25.458932],[75.743106,25.458423],[75.743644,25.457516],[75.744035,25.456906],[75.744292,25.45664],[75.744881,25.456224],[75.746504,25.455029],[75.748253,25.45364],[75.749042,25.452809]]]]}"
93854,Borkhandi,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.476869,75.597633,1631,790,841,169,96,,,TRUE,,,,RJ6859SC00,RJ6859SC00-0,6859,RIBG,25.4426022,75.6397934,5.695136301,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.614292,25.476742],[75.613428,25.47587],[75.611383,25.474024],[75.609905,25.472615],[75.608687,25.471145],[75.60764,25.469864],[75.607391,25.46942],[75.60727,25.468909],[75.607199,25.468271],[75.607112,25.467626],[75.605055,25.467389],[75.603106,25.466852],[75.601823,25.466477],[75.600632,25.466237],[75.599192,25.466013],[75.598301,25.465888],[75.597632,25.465659],[75.59558,25.46477],[75.593418,25.464393],[75.592179,25.464342],[75.587058,25.464755],[75.582682,25.464945],[75.581967,25.465071],[75.580974,25.465514],[75.581411,25.469113],[75.581663,25.469958],[75.583131,25.472021],[75.584294,25.474308],[75.585024,25.476097],[75.585387,25.477226],[75.585745,25.478222],[75.585909,25.479373],[75.586143,25.482918],[75.586248,25.485479],[75.586208,25.486296],[75.586206,25.486671],[75.586322,25.487052],[75.586673,25.487739],[75.586924,25.487932],[75.587678,25.488314],[75.589218,25.488961],[75.589929,25.489294],[75.590338,25.489397],[75.591169,25.489254],[75.593273,25.48892],[75.596159,25.488286],[75.598094,25.487997],[75.599313,25.487989],[75.600779,25.488272],[75.601247,25.488408],[75.601757,25.488419],[75.602215,25.488397],[75.603562,25.48804],[75.605988,25.487181],[75.608253,25.486605],[75.608676,25.486459],[75.608986,25.486181],[75.6092,25.485654],[75.609398,25.484521],[75.609818,25.48293],[75.610773,25.480206],[75.611396,25.478624],[75.611828,25.478011],[75.61243,25.477442],[75.613074,25.477098],[75.614292,25.476742]]]]}"
93859,Dhakni,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.479491,75.558182,968,486,482,127,314,,,TRUE,,,,RJ6859SC14,RJ6859SC14-0,6859,RIBG,25.4426022,75.6397934,9.162812645,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.572033,25.476665],[75.571006,25.475998],[75.569806,25.475294],[75.569196,25.474813],[75.568967,25.474465],[75.568745,25.473991],[75.568208,25.472692],[75.566965,25.470608],[75.565532,25.468748],[75.564862,25.468019],[75.562981,25.466669],[75.561624,25.465556],[75.56011,25.46408],[75.558312,25.462269],[75.556958,25.460878],[75.555894,25.459685],[75.554557,25.457912],[75.554198,25.45735],[75.552729,25.460642],[75.551741,25.462614],[75.551084,25.463822],[75.550001,25.465191],[75.547938,25.467894],[75.546265,25.470073],[75.545585,25.471614],[75.544331,25.473802],[75.544889,25.474085],[75.54531,25.474456],[75.545471,25.474817],[75.545769,25.477233],[75.545889,25.482025],[75.545734,25.48487],[75.545647,25.485702],[75.545409,25.485908],[75.545104,25.486134],[75.545057,25.486422],[75.545206,25.487013],[75.545544,25.487651],[75.545791,25.488004],[75.546068,25.488135],[75.546949,25.488292],[75.547777,25.488433],[75.548828,25.488537],[75.549847,25.488708],[75.55153,25.489133],[75.554928,25.490508],[75.558459,25.491592],[75.560122,25.492195],[75.561075,25.492538],[75.561755,25.493087],[75.564055,25.495857],[75.564984,25.497318],[75.565282,25.497905],[75.565759,25.499218],[75.566268,25.500119],[75.5669,25.501633],[75.567462,25.50122],[75.567842,25.500809],[75.568445,25.499699],[75.568752,25.499007],[75.568954,25.498512],[75.569085,25.498014],[75.569176,25.497355],[75.56906,25.49674],[75.568046,25.495145],[75.567684,25.494619],[75.567336,25.494087],[75.567193,25.493687],[75.567188,25.493231],[75.567178,25.492521],[75.567282,25.492077],[75.567887,25.491107],[75.568354,25.490377],[75.568541,25.490053],[75.568548,25.489637],[75.568433,25.489237],[75.567869,25.488212],[75.567699,25.487878],[75.567749,25.487563],[75.568982,25.486963],[75.56981,25.486504],[75.570187,25.48615],[75.570466,25.485663],[75.570527,25.48526],[75.570514,25.48392],[75.570382,25.48288],[75.570091,25.482026],[75.569814,25.481266],[75.569755,25.480915],[75.569862,25.479656],[75.569978,25.478482],[75.570087,25.478116],[75.570266,25.477849],[75.570881,25.47742],[75.572033,25.476665]]]]}"
94351,Ganpatpura,626,Bundi,121,Bundi,8,Rajasthan,323001,25.46306,75.703396,501,230,271,71,357,,,TRUE,,,,RJ6859SC12,RJ6859SC12-4,6859,RIBG,25.4426022,75.6397934,6.778920245,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.716146,25.46324],[75.715838,25.463302],[75.715446,25.463275],[75.715088,25.463114],[75.714713,25.462786],[75.714345,25.462496],[75.713764,25.462461],[75.713324,25.46238],[75.713002,25.462129],[75.712678,25.461652],[75.712332,25.461356],[75.711497,25.461592],[75.711023,25.461678],[75.710435,25.461752],[75.709389,25.46182],[75.708633,25.461816],[75.70815,25.461763],[75.707216,25.461513],[75.70633,25.461337],[75.705598,25.461277],[75.705315,25.461351],[75.704832,25.461679],[75.70431,25.462013],[75.703937,25.462238],[75.70354,25.462166],[75.703093,25.461911],[75.702562,25.461626],[75.701045,25.460775],[75.700549,25.460328],[75.700274,25.459869],[75.700004,25.459167],[75.699748,25.458389],[75.699376,25.457508],[75.699142,25.45701],[75.698762,25.456573],[75.698073,25.455793],[75.697784,25.455506],[75.69749,25.455339],[75.697209,25.455247],[75.696754,25.455191],[75.696342,25.455053],[75.696069,25.454915],[75.695773,25.454697],[75.69475,25.454071],[75.693293,25.453166],[75.692747,25.452914],[75.691576,25.452568],[75.691054,25.452598],[75.691015,25.453408],[75.690782,25.45487],[75.69065,25.457052],[75.690647,25.457536],[75.690784,25.458122],[75.690921,25.458706],[75.690954,25.460219],[75.690762,25.464722],[75.692443,25.465684],[75.693719,25.466019],[75.694474,25.466115],[75.695279,25.466348],[75.695923,25.466709],[75.696469,25.467293],[75.697814,25.468796],[75.699962,25.47041],[75.703013,25.472221],[75.706023,25.473484],[75.706394,25.473553],[75.710022,25.470494],[75.711644,25.468969],[75.712995,25.467715],[75.713789,25.466793],[75.714198,25.466211],[75.714672,25.46547],[75.715387,25.464514],[75.715814,25.463853],[75.716146,25.46324]]]]}"
93820,Anantganj,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.559443,75.59757,951,449,502,137,1,,,TRUE,,,,RJ6859SC04,RJ6859SC04-2,6859,RIBG,25.4426022,75.6397934,13.66573244,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.612999,25.559193],[75.612916,25.556996],[75.612691,25.555582],[75.61154,25.554252],[75.609636,25.55273],[75.608009,25.551764],[75.607358,25.551554],[75.606167,25.551283],[75.603731,25.550776],[75.600412,25.550299],[75.599265,25.550109],[75.598646,25.549858],[75.597189,25.548904],[75.595793,25.548796],[75.594076,25.548537],[75.593438,25.548504],[75.591872,25.548722],[75.589954,25.549278],[75.589336,25.549551],[75.588792,25.549662],[75.587643,25.549814],[75.584927,25.55069],[75.584883,25.553087],[75.584781,25.555225],[75.584621,25.555788],[75.583248,25.558384],[75.582273,25.560793],[75.582168,25.561656],[75.582141,25.56243],[75.582266,25.562901],[75.582556,25.563382],[75.582941,25.564048],[75.58308,25.564482],[75.583127,25.564938],[75.583047,25.567469],[75.58296,25.567769],[75.582758,25.568035],[75.5825,25.568438],[75.582438,25.568731],[75.582457,25.569204],[75.582578,25.570383],[75.583467,25.570049],[75.58534,25.569382],[75.586753,25.5688],[75.587534,25.56851],[75.588511,25.568306],[75.590836,25.568129],[75.592731,25.568249],[75.594738,25.568685],[75.59569,25.568693],[75.600243,25.568615],[75.602581,25.56863],[75.603392,25.568643],[75.605653,25.568992],[75.607005,25.569251],[75.607514,25.569416],[75.608375,25.569998],[75.6091,25.57037],[75.60967,25.568278],[75.610197,25.567764],[75.611502,25.566359],[75.612411,25.565296],[75.612667,25.564766],[75.612873,25.564034],[75.612988,25.562626],[75.612999,25.559193]]]]}"
93850,Borkhera,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.528824,75.642735,440,213,227,46,394,,,TRUE,,,,RJ6859SC07,RJ6859SC07-2,6859,RIBG,25.4426022,75.6397934,9.591972228,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.649646,25.525865],[75.648713,25.525562],[75.645665,25.524374],[75.642614,25.523132],[75.639836,25.521626],[75.637232,25.520097],[75.636753,25.519925],[75.635824,25.519688],[75.635985,25.520725],[75.636175,25.521184],[75.636272,25.521838],[75.636339,25.524708],[75.636318,25.525312],[75.636078,25.526524],[75.636072,25.530331],[75.636781,25.531299],[75.637484,25.532399],[75.638192,25.533982],[75.638568,25.534983],[75.6387,25.535285],[75.639656,25.536541],[75.640789,25.537961],[75.642212,25.536915],[75.642905,25.536326],[75.643309,25.535932],[75.643862,25.535105],[75.644508,25.533779],[75.644658,25.533152],[75.64492,25.532662],[75.645556,25.531877],[75.647302,25.530159],[75.647807,25.529556],[75.648386,25.528535],[75.649138,25.527443],[75.649602,25.526394],[75.649646,25.525865]]]]}"
93771,Aklor,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.551508,75.530066,919,448,471,264,0,,TRUE,,,RJ6859SP093772,RJ6859SP093772-5,,,6859,RIBG,25.4426022,75.6397934,16.36853557,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.538263,25.53904],[75.536172,25.539909],[75.534577,25.540629],[75.534078,25.540931],[75.533451,25.541415],[75.53118,25.543289],[75.52946,25.544642],[75.527959,25.545811],[75.526726,25.54668],[75.52464,25.548371],[75.522765,25.550273],[75.52187,25.550879],[75.521939,25.551417],[75.521927,25.553756],[75.522102,25.554353],[75.522749,25.555984],[75.523268,25.556981],[75.524085,25.558228],[75.52503,25.559188],[75.527258,25.561559],[75.527881,25.562288],[75.528301,25.562478],[75.529762,25.563116],[75.531776,25.563881],[75.532136,25.563976],[75.532759,25.563963],[75.534013,25.563753],[75.535008,25.563659],[75.536765,25.563671],[75.537178,25.563689],[75.537389,25.562433],[75.53742,25.561188],[75.537355,25.559895],[75.537098,25.55873],[75.536791,25.557298],[75.536547,25.556275],[75.536454,25.555461],[75.536465,25.554453],[75.536551,25.553404],[75.536849,25.552469],[75.53722,25.551059],[75.537283,25.548689],[75.537439,25.544381],[75.537341,25.543157],[75.537306,25.542656],[75.537359,25.54171],[75.537738,25.540623],[75.538263,25.53904]]]]}"
94368,Baldeopura,626,Bundi,121,Bundi,8,Rajasthan,323803,25.49212,75.824154,25,11,14,2,10,,TRUE,,,RJ6859SP094369,RJ6859SP094369-0,,,6859,RIBG,25.4426022,75.6397934,19.30966188,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.831034,25.491305],[75.830772,25.490987],[75.829082,25.488727],[75.828713,25.48826],[75.828366,25.487948],[75.827977,25.487591],[75.82764,25.487278],[75.82731,25.486938],[75.827004,25.486522],[75.826836,25.486255],[75.826523,25.485663],[75.826287,25.48517],[75.825905,25.484539],[75.825306,25.483642],[75.824628,25.482743],[75.822878,25.48271],[75.822535,25.482739],[75.822175,25.482826],[75.821866,25.483036],[75.820136,25.484707],[75.819444,25.485389],[75.819219,25.485642],[75.81902,25.48598],[75.818683,25.486623],[75.818553,25.486971],[75.818506,25.487469],[75.818538,25.488248],[75.818627,25.48858],[75.818916,25.488841],[75.819163,25.48918],[75.819323,25.490709],[75.81932,25.491059],[75.819308,25.491459],[75.819118,25.491952],[75.817971,25.493528],[75.817505,25.49426],[75.817332,25.49461],[75.817274,25.494949],[75.817369,25.495536],[75.817549,25.496022],[75.81762,25.496501],[75.817715,25.497275],[75.817805,25.497584],[75.818005,25.497869],[75.818258,25.497996],[75.819909,25.498413],[75.82178,25.49885],[75.824437,25.4993],[75.825871,25.49947],[75.826278,25.499511],[75.826568,25.499597],[75.826854,25.499743],[75.828231,25.501134],[75.828833,25.501435],[75.829184,25.501488],[75.829654,25.50153],[75.830008,25.50149],[75.830261,25.501324],[75.830439,25.501066],[75.830548,25.500358],[75.830422,25.499889],[75.830129,25.499283],[75.829926,25.498949],[75.829788,25.498613],[75.829804,25.498309],[75.829537,25.497852],[75.829404,25.497192],[75.829415,25.496671],[75.829306,25.496171],[75.829082,25.495682],[75.829016,25.495261],[75.829097,25.494862],[75.829275,25.494183],[75.829434,25.493707],[75.829588,25.493271],[75.829872,25.492608],[75.830017,25.492324],[75.830206,25.492057],[75.831034,25.491305]]]]}"
93817,Rajpura,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.535744,75.624084,598,276,322,327,0,,,TRUE,,,,RJ6859SC06,RJ6859SC06-2,6859,RIBG,25.4426022,75.6397934,10.47623648,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.630652,25.5316],[75.628211,25.531938],[75.625215,25.53273],[75.621672,25.533587],[75.620968,25.53364],[75.620672,25.533573],[75.620408,25.533453],[75.619955,25.533169],[75.618517,25.531887],[75.618417,25.532513],[75.618024,25.533468],[75.617788,25.534247],[75.617753,25.534872],[75.617608,25.536488],[75.617517,25.538357],[75.618265,25.538363],[75.619069,25.538485],[75.619592,25.538729],[75.620017,25.539011],[75.622447,25.539312],[75.625192,25.53961],[75.626078,25.539826],[75.626934,25.539889],[75.627714,25.539856],[75.628181,25.53985],[75.628875,25.539699],[75.630599,25.539194],[75.630506,25.536387],[75.630652,25.5316]]]]}"
93847,Bherpura Antri,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.523282,75.718536,937,453,484,36,227,,,TRUE,,,,RJ6859SC09,RJ6859SC09-3,6859,RIBG,25.4426022,75.6397934,11.95636575,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.76675,25.528622],[75.765295,25.527195],[75.764311,25.526358],[75.763155,25.525859],[75.761368,25.525386],[75.758666,25.525084],[75.751923,25.524557],[75.746802,25.524298],[75.742738,25.524138],[75.736218,25.52398],[75.734202,25.523844],[75.732053,25.523324],[75.731399,25.523082],[75.730358,25.522374],[75.729592,25.521691],[75.728551,25.520317],[75.727973,25.51941],[75.727715,25.518661],[75.727055,25.514707],[75.726431,25.510247],[75.726222,25.508244],[75.725972,25.507782],[75.725807,25.507531],[75.725776,25.507157],[75.725949,25.506821],[75.726374,25.506625],[75.728079,25.506467],[75.728996,25.506276],[75.729523,25.505955],[75.729804,25.505674],[75.730576,25.504633],[75.731339,25.503426],[75.731478,25.503067],[75.731501,25.502164],[75.73138,25.500455],[75.730975,25.498557],[75.730804,25.498146],[75.730499,25.497837],[75.730167,25.497587],[75.729651,25.497333],[75.729135,25.497079],[75.728753,25.496518],[75.727292,25.496619],[75.726801,25.496471],[75.726084,25.496031],[75.723821,25.494609],[75.723446,25.494475],[75.723007,25.494464],[75.72258,25.494477],[75.721836,25.494641],[75.720679,25.495218],[75.720188,25.495684],[75.719588,25.496714],[75.719439,25.497064],[75.719427,25.49736],[75.719364,25.49851],[75.719026,25.500118],[75.718602,25.501638],[75.718166,25.50318],[75.717849,25.503458],[75.717334,25.503839],[75.716233,25.504773],[75.715933,25.504892],[75.715283,25.504981],[75.712569,25.505286],[75.709572,25.505677],[75.708482,25.505882],[75.70771,25.506176],[75.706819,25.506483],[75.705871,25.506979],[75.704905,25.50764],[75.703844,25.508516],[75.703545,25.50868],[75.702359,25.509066],[75.701456,25.509246],[75.700142,25.509348],[75.697359,25.509126],[75.693921,25.508726],[75.691099,25.508483],[75.688011,25.508217],[75.686137,25.508197],[75.685153,25.508288],[75.684788,25.508635],[75.6839,25.509444],[75.683734,25.509677],[75.683725,25.510018],[75.683742,25.51042],[75.683834,25.51121],[75.683926,25.511929],[75.684158,25.513307],[75.684375,25.514429],[75.684658,25.516342],[75.684717,25.517474],[75.68466,25.517904],[75.684446,25.518443],[75.683775,25.51966],[75.683273,25.520733],[75.682949,25.521236],[75.682514,25.521701],[75.680675,25.523455],[75.679636,25.524612],[75.679418,25.524917],[75.67936,25.525282],[75.679302,25.526295],[75.67911,25.526918],[75.678868,25.527453],[75.678263,25.528732],[75.677984,25.529025],[75.677592,25.529262],[75.675063,25.530634],[75.673334,25.531523],[75.671679,25.532798],[75.670727,25.533791],[75.670408,25.534439],[75.670347,25.534733],[75.670322,25.535288],[75.670344,25.536031],[75.670476,25.536918],[75.670577,25.53751],[75.671028,25.538511],[75.672748,25.537642],[75.67453,25.536788],[75.67567,25.535862],[75.676636,25.534617],[75.677369,25.533708],[75.677678,25.5333],[75.678083,25.532967],[75.679413,25.532176],[75.681406,25.531177],[75.683739,25.530568],[75.685012,25.530304],[75.685745,25.530126],[75.68744,25.529365],[75.690834,25.527561],[75.691604,25.527219],[75.692587,25.526992],[75.69411,25.526794],[75.695404,25.526704],[75.696158,25.526717],[75.696565,25.526837],[75.697711,25.527361],[75.698806,25.528223],[75.699938,25.529214],[75.700542,25.530085],[75.700711,25.53043],[75.701055,25.530539],[75.702309,25.530857],[75.703517,25.531322],[75.704873,25.531965],[75.705943,25.532575],[75.706599,25.533122],[75.707534,25.534343],[75.70851,25.535718],[75.709525,25.537424],[75.709757,25.538019],[75.709902,25.539216],[75.70984,25.53987],[75.715125,25.540482],[75.71689,25.540722],[75.720289,25.541484],[75.724198,25.542047],[75.725341,25.542355],[75.728921,25.54411],[75.732108,25.54592],[75.735939,25.547861],[75.737662,25.548524],[75.741039,25.549521],[75.745443,25.550587],[75.746996,25.551109],[75.747352,25.551297],[75.747634,25.552096],[75.750993,25.5521],[75.752197,25.552046],[75.752937,25.551901],[75.754117,25.551615],[75.755653,25.5512],[75.757926,25.550403],[75.758543,25.550077],[75.759284,25.549595],[75.760323,25.548693],[75.761456,25.547765],[75.762478,25.547182],[75.763259,25.546791],[75.763838,25.546335],[75.764336,25.545819],[75.764845,25.545226],[75.76533,25.544468],[75.765812,25.54368],[75.766451,25.54243],[75.765534,25.541916],[75.765138,25.541635],[75.764884,25.541366],[75.764693,25.541],[75.764328,25.539819],[75.762997,25.535404],[75.762921,25.534952],[75.762839,25.534375],[75.762875,25.533631],[75.763113,25.531439],[75.763237,25.530959],[75.763646,25.530521],[75.76675,25.528622]]]]}"
